region_id,state_or_province,scenario_name,year,load_gwh
NYISO_B,NY,nyiso_gold_book_2025_higher_forecast,2043,17840.0
NYISO_B,NY,nyiso_gold_book_2025_higher_forecast,2044,18470.0
NYISO_B,NY,nyiso_gold_book_2025_higher_forecast,2045,18990.0
NYISO_B,NY,nyiso_gold_book_2025_higher_forecast,2046,19510.0
NYISO_B,NY,nyiso_gold_book_2025_higher_forecast,2047,19990.0
NYISO_B,NY,nyiso_gold_book_2025_higher_forecast,2048,20400.0
NYISO_B,NY,nyiso_gold_book_2025_higher_forecast,2049,20780.0
NYISO_B,NY,nyiso_gold_book_2025_higher_forecast,2050,21110.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2025,14660.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2026,15260.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2027,16550.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2028,18110.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2029,20020.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2030,22060.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2031,23200.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2032,24500.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2033,25770.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2034,26930.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2035,28470.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2036,30220.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2037,32250.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2038,34740.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2039,37010.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2040,39050.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2041,40980.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2042,42490.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2043,43750.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2044,44900.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2045,45880.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2046,46760.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2047,47520.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2048,48320.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2049,48900.0
NYISO_C,NY,nyiso_gold_book_2025_higher_forecast,2050,49530.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2025,5690.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2026,8350.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2027,10080.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2028,10490.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2029,10520.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2030,10580.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2031,10640.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2032,10730.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2033,10780.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2034,10860.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2035,11010.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2036,11120.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2037,11310.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2038,11480.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2039,11690.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2040,11860.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2041,12060.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2042,12220.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2043,12380.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2044,12510.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2045,12650.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2046,12810.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2047,12910.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2048,13020.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2049,13100.0
NYISO_D,NY,nyiso_gold_book_2025_higher_forecast,2050,13200.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2025,7400.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2026,7240.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2027,7150.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2028,7210.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2029,7420.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2030,7740.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2031,8040.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2032,8430.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2033,8780.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2034,9220.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2035,9800.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2036,10470.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2037,11180.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2038,12040.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2039,12920.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2040,13770.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2041,14540.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2042,15320.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2043,16100.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2044,16830.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2045,17500.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2046,18110.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2047,18620.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2048,19150.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2049,19560.0
NYISO_E,NY,nyiso_gold_book_2025_higher_forecast,2050,19960.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2025,11620.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2026,11350.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2027,11420.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2028,11520.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2029,11710.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2030,12040.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2031,12390.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2032,12890.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2033,13330.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2034,13920.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2035,14580.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2036,15300.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2037,16060.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2038,16930.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2039,17770.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2040,18700.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2041,19530.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2042,20340.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2043,21210.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2044,22080.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2045,22820.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2046,23550.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2047,24210.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2048,24810.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2049,25340.0
NYISO_F,NY,nyiso_gold_book_2025_higher_forecast,2050,25820.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2025,9510.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2026,9790.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2027,10000.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2028,10210.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2029,10320.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2030,10590.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2031,10850.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2032,11240.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2033,11600.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2034,12100.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2035,12700.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2036,13330.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2037,14020.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2038,14820.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2039,15590.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2040,16410.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2041,17150.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2042,17850.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2043,18620.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2044,19400.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2045,20050.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2046,20740.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2047,21330.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2048,21900.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2049,22360.0
NYISO_G,NY,nyiso_gold_book_2025_higher_forecast,2050,22830.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2025,2780.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2026,2820.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2027,2840.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2028,2870.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2029,2890.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2030,2930.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2031,2990.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2032,3060.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2033,3130.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2034,3220.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2035,3330.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2036,3450.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2037,3570.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2038,3700.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2039,3830.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2040,3970.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2041,4100.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2042,4230.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2043,4360.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2044,4490.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2045,4610.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2046,4730.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2047,4840.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2048,4930.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2049,5020.0
NYISO_H,NY,nyiso_gold_book_2025_higher_forecast,2050,5100.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2025,5910.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2026,5940.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2027,5990.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2028,6080.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2029,6160.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2030,6260.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2031,6390.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2032,6550.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2033,6700.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2034,6900.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2035,7130.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2036,7390.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2037,7630.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2038,7900.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2039,8180.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2040,8470.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2041,8730.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2042,9000.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2043,9280.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2044,9560.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2045,9810.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2046,10050.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2047,10280.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2048,10500.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2049,10670.0
NYISO_I,NY,nyiso_gold_book_2025_higher_forecast,2050,10850.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2025,50340.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2026,51010.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2027,51790.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2028,52520.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2029,53250.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2030,54120.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2031,55030.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2032,56150.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2033,57030.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2034,58250.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2035,59680.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2036,61370.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2037,62920.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2038,64690.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2039,66560.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2040,68530.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2041,70320.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2042,72230.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2043,74220.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2044,76280.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2045,78050.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2046,79920.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2047,81670.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2048,83430.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2049,84890.0
NYISO_J,NY,nyiso_gold_book_2025_higher_forecast,2050,86420.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2025,20070.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2026,20270.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2027,20400.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2028,20850.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2029,21570.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2030,22470.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2031,23460.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2032,24530.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2033,25460.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2034,26340.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2035,27480.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2036,28650.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2037,29860.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2038,31010.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2039,32330.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2040,33700.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2041,34980.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2042,36200.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2043,37560.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2044,38920.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2045,40130.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2046,41300.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2047,42340.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2048,43310.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2049,44070.0
NYISO_K,NY,nyiso_gold_book_2025_higher_forecast,2050,44810.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2025,15650.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2026,15430.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2027,15330.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2028,15240.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2029,15110.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2030,15050.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2031,15010.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2032,15060.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2033,15030.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2034,15080.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2035,15180.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2036,15370.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2037,15500.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2038,15710.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2039,15940.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2040,16220.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2041,16450.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2042,16740.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2043,17060.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2044,17440.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2045,17750.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2046,18110.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2047,18470.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2048,18850.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2049,19150.0
NYISO_A,NY,nyiso_gold_book_2025_lower_forecast,2050,19490.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2025,9400.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2026,9150.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2027,8970.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2028,8850.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2029,8730.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2030,8650.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2031,8600.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2032,8620.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2033,8580.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2034,8610.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2035,8660.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2036,8770.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2037,8850.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2038,8970.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2039,9100.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2040,9260.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2041,9400.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2042,9570.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2043,9760.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2044,9980.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2045,10160.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2046,10380.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2047,10590.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2048,10820.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2049,11000.0
NYISO_B,NY,nyiso_gold_book_2025_lower_forecast,2050,11200.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2025,14590.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2026,14710.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2027,15040.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2028,15640.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2029,16450.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2030,17750.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2031,18410.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2032,19170.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2033,19860.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2034,20050.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2035,20280.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2036,20380.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2037,20440.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2038,20560.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2039,20710.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2040,20910.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2041,21060.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2042,21260.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2043,21510.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2044,21800.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2045,22030.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2046,22310.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2047,22580.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2048,22890.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2049,23110.0
NYISO_C,NY,nyiso_gold_book_2025_lower_forecast,2050,23380.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2025,5660.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2026,6890.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2027,7640.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2028,7630.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2029,7590.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2030,7560.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2031,7540.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2032,7530.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2033,7490.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2034,7460.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2035,7450.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2036,7460.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2037,7440.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2038,7440.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2039,7450.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2040,7460.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2041,7450.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2042,7450.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2043,7470.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2044,7490.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2045,7490.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2046,7510.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2047,7520.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2048,7540.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2049,7550.0
NYISO_D,NY,nyiso_gold_book_2025_lower_forecast,2050,7570.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2025,7370.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2026,7010.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2027,6850.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2028,6780.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2029,6700.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2030,6660.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2031,6640.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2032,6640.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2033,6610.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2034,6630.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2035,6680.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2036,6780.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2037,6850.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2038,6980.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2039,7120.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2040,7290.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2041,7430.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2042,7620.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2043,7810.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2044,8040.0
NYISO_E,NY,nyiso_gold_book_2025_lower_forecast,2045,8240.0
